,1D_nwp_globalirrad,1D_nwp_directirrad,1D_nwp_temperature,1D_nwp_humidity,1D_nwp_windspeed,1D_nwp_winddirection,1D_nwp_pressure,1D_lmd_totalirrad,1D_lmd_diffuseirrad,1D_lmd_temperature,1D_lmd_pressure,1D_lmd_winddirection,1D_lmd_windspeed,power,2D_u10,2D_v10,2D_d2m,2D_t2m,2D_sp,2D_tcc,2D_ssrd,2D_fdir,3D_r_500hPa,3D_r_850hPa,3D_r_1000hPa,3D_t_500hPa,3D_t_850hPa,3D_t_1000hPa,3D_u_500hPa,3D_u_850hPa,3D_u_1000hPa,3D_v_500hPa,3D_v_850hPa,3D_v_1000hPa
2019-04-08 11:15:00,0.0,0.0,13.07,41.33,4.84,81.34,993.85,0,0,13.0,992.099976,352,3.3,0.0,-3.078375455908213,-2.4962652990234258,265.2091447429688,285.279025890625,98257.49105899998,0.9806332297363278,465.1737052160003,482731.9456256013,48.61429560878897,64.69268809492179,27.29616438823247,257.67884454941407,274.37180519375,284.14736791718747,16.259660405664057,-7.709579443750006,-2.67659946274415,-0.4529427939453078,-0.0083481758789207,-2.2342808426757714
2019-04-08 11:30:00,0.0,0.0,12.48,44.71,5.11,70.38,993.96,0,0,12.9,992.400024,330,3.3,0.0,-3.158948778417978,-2.3954913414062387,265.0324704328125,285.22236195000005,98245.47219639998,0.973338916210937,458.4040309191115,454345.8700288013,51.23999845898428,64.26925127421865,26.88845697099614,257.6609890027344,274.299720884375,284.301469425,16.042795530859372,-7.598038615234378,-2.750304090722665,-0.0162709765624962,-0.0303012503906419,-2.14693275390624
2019-04-08 11:45:00,0.0,0.0,11.87,48.18,5.22,75.22,994.37,0,0,12.7,992.700012,349,2.0,0.0,-3.2395221009277435,-2.2947173837890515,264.8557961226563,285.16569800937503,98233.45333379996,0.9660446026855464,451.6343566222227,425959.79443200136,53.86570130917957,63.84581445351552,26.480749553759807,257.6431334560547,274.227636575,284.4555709328125,15.825930656054684,-7.4864977867187505,-2.8240087187011804,0.4204008408203152,-0.0522543249023631,-2.0595846651367093
2019-04-08 12:00:00,0.0,0.0,11.19,52.28,5.11,88.7,994.86,0,0,12.6,992.900024,339,2.7,0.0,-3.320095423437509,-2.1939434261718644,264.6791218125,285.10903406875,98221.43447119996,0.9587502891601556,444.8646823253339,397573.7188352014,56.49140415937487,63.42237763281239,26.07304213652348,257.62527790937503,274.155552265625,284.609672440625,15.609065781249996,-7.374956958203122,-2.897713346679696,0.857072658203127,-0.0742073994140843,-1.9722365763671783
2019-04-08 12:15:00,0.0,0.0,10.66,55.46,5.07,91.52,995.07,0,0,12.3,993.099976,342,1.3,0.0,-3.405864826611337,-2.0797952277343645,264.74021429375,285.4186253054688,98206.12603359995,0.9628222543457026,429.1639762631115,384166.7264512013,61.503873770654174,61.72387258911122,25.90177632803349,257.6091967511719,274.0525038742188,284.7792016109375,15.40777735307617,-7.241359773779293,-2.9790894775390706,1.3971483583007824,-0.2320036591797075,-1.8741902642578037
2019-04-08 12:30:00,0.0,0.0,10.13,58.42,5.19,86.41,995.22,0,0,11.9,993.400024,350,3.4,0.0,-3.4916342297851646,-1.9656470292968649,264.801306775,285.7282165421875,98190.81759599998,0.9668942195312497,413.4632702008892,370759.7340672012,66.51634338193348,60.02536754541005,25.7305105195435,257.5931155929688,273.9494554828125,284.94873078125,15.206488924902342,-7.107762589355463,-3.0604656083984456,1.937224058398438,-0.3897999189453307,-1.7761439521484286
2019-04-08 12:45:00,0.0,0.0,9.57,61.41,5.35,81.96,995.49,0,0,11.9,993.700012,342,1.8,0.0,-3.5774036329589927,-1.8514988308593645,264.86239925625,286.0378077789062,98175.50915839996,0.9709661847167964,397.7625641386668,357352.74168320105,71.52881299321278,58.32686250170888,25.55924471105351,257.5770344347656,273.84640709140626,285.1182599515625,15.005200496728516,-6.974165404931634,-3.14184173925782,2.477299758496093,-0.5475961787109539,-1.6780976400390537
2019-04-08 13:00:00,0.0,0.0,8.99,64.04,5.4,79.19,995.83,0,0,10.7,994.200012,19,1.7,0.0,-3.6631730361328207,-1.7373506324218646,264.9234917375,286.34739901562494,98160.20072079996,0.9750381499023436,382.0618580764444,343945.7492992009,76.54128260449208,56.628357458007706,25.38797890256352,257.5609532765625,273.7433587,285.287789121875,14.803912068554688,-6.840568220507805,-3.223217870117195,3.0173754585937487,-0.7053924384765771,-1.5800513279296788
2019-04-08 13:15:00,0.0,0.0,8.42,66.58,5.24,73.64,996.06,0,0,10.4,994.299988,18,0.9,0.0,-3.674634462109383,-1.6496143925292863,264.9546655523438,286.4374288898437,98138.46486459996,0.9789523024902342,392.5010349795557,350495.03969280096,80.57380019150382,55.53543869785148,25.414371489276164,257.6002589466797,273.786387596875,285.4569119976562,14.697367249804683,-6.699131525976556,-3.236254175634773,3.37889637729492,-0.8461158414550889,-1.5022958056152258
2019-04-08 13:30:00,0.0,0.0,7.92,69.43,4.96,64.47,996.38,0,0,10.1,994.599976,350,1.3,0.0,-3.686095888085945,-1.5618781526367087,264.9858393671875,286.5274587640625,98116.72900839995,0.9828664550781248,402.94021188266686,357044.330086401,84.60631777851556,54.442519937695245,25.44076407598881,257.63956461679686,273.82941649375,285.6260348734375,14.590822431054685,-6.557694831445307,-3.249290481152351,3.740417295996092,-0.9868392444336008,-1.424540283300773
2019-04-08 13:45:00,0.0,0.0,7.43,72.65,4.8,56.47,996.34,0,0,9.900001,994.599976,7,2.8,0.0,-3.6975573140625073,-1.4741419127441309,265.0170131820313,286.61748863828126,98094.99315219995,0.9867806076660156,413.3793887857781,363593.6204800011,88.6388353655273,53.34960117753901,25.46715666270146,257.6788702869141,273.872445390625,285.7951577492188,14.484277612304684,-6.416258136914058,-3.262326786669929,4.101938214697262,-1.1275626474121128,-1.34678476098632
2019-04-08 14:00:00,0.0,0.0,7.03,75.26,4.86,47.89,996.22,0,0,9.400001,994.799988,16,2.1,0.0,-3.7090187400390695,-1.3864056728515528,265.048186996875,286.70751851250003,98073.25729599997,0.9906947602539062,423.8185656888893,370142.9108736011,92.67135295253904,52.256682417382784,25.493549249414105,257.7181759570313,273.9154742875,285.964280625,14.37773279355468,-6.274821442382809,-3.275363092187507,4.463459133398434,-1.2682860503906246,-1.269029238671867
2019-04-08 14:15:00,0.0,0.0,6.7,77.03,5.09,40.01,996.17,0,0,9.0,994.900024,341,2.0,0.0,-3.684996946386725,-1.2866861091796784,265.1150622015625,286.859488515625,98056.15135859996,0.9930210701904296,429.2441363484449,429907.31156480126,94.73095819194334,52.13239359492185,25.674816433874557,257.7716500300781,273.99294625312496,286.06800183984376,14.401782669091787,-6.233244355810544,-3.248322299316413,4.823297013378903,-1.2117546294921864,-1.1770134041992113
2019-04-08 14:30:00,0.0,0.0,6.39,78.22,5.45,30.43,996.25,0,0,8.400001,994.700012,289,0.4,0.0,-3.660975152734381,-1.1869665455078042,265.18193740625,287.01145851875003,98039.04542119996,0.9953473801269532,434.6697070080005,489671.7122560014,96.79056343134764,52.00810477246092,25.856083618335,257.825124103125,274.07041821875,286.1717230546875,14.425832544628896,-6.191667269238279,-3.221281506445319,5.183134893359371,-1.155223208593748,-1.0849975697265557
2019-04-08 14:45:00,0.0,0.0,6.12,78.49,5.71,22.33,996.29,0,0,7.7,995.0,329,0.5,0.0,-3.6369533590820375,-1.0872469818359298,265.2488126109375,287.163428521875,98021.93948379996,0.9976736900634766,440.09527766755616,549436.1129472016,98.85016867075194,51.88381594999998,26.037350802795448,257.87859817617186,274.147890184375,286.27544426953125,14.449882420166002,-6.150090182666014,-3.194240713574225,5.542972773339841,-1.0986917876953095,-0.9929817352539
2019-04-08 15:00:00,0.0,0.0,5.95,77.81,5.76,18.79,996.57,0,0,7.7,995.0,332,0.1,0.0,-3.612931565429693,-0.9875274181640556,265.315687815625,287.315398525,98004.83354639995,1.0,445.52084832711176,609200.5136384018,100.90977391015625,51.75952712753904,26.218617987255897,257.9320722492187,274.22536215,286.379165484375,14.47393229570311,-6.108513096093749,-3.167199920703131,5.9028106533203095,-1.0421603667968715,-0.9009659007812442
2019-04-08 15:15:00,0.0,0.0,5.76,76.77,5.96,18.45,996.92,0,0,7.6,995.0,316,0.0,0.0,-3.5522837826171934,-0.9528033507812436,265.106562259375,287.2634158226562,97995.65502139996,1.0,402.5701189546672,505438.6035712016,100.6509055817871,51.97681220507811,26.455252286706585,257.995051634375,274.257982740625,286.39917352890626,14.72112764487303,-6.130793372363281,-3.1033457118164125,6.298927251855467,-1.0329490950683562,-0.8703375936523384
2019-04-08 15:30:00,0.0,0.0,5.43,76.5,6.51,14.35,997.27,0,0,7.4,994.900024,284,0.0,0.0,-3.4916359998046933,-0.9180792833984311,264.897436703125,287.21143312031245,97986.47649639996,1.0,359.6193895822227,401676.6935040013,100.39203725341795,52.19409728261718,26.691886586157263,258.0580310195312,274.29060333125,286.4191815734375,14.96832299404295,-6.153073648632813,-3.0394915029296934,6.695043850390624,-1.0237378233398406,-0.8397092865234326
2019-04-08 15:45:00,0.0,0.0,4.93,77.97,7.1,9.84,997.56,0,0,7.0,995.099976,302,0.0,0.0,-3.4309882169921933,-0.8833552160156192,264.68831114687504,287.15945041796874,97977.29797139997,1.0,316.6686602097782,297914.7834368011,100.13316892504884,52.41138236015624,26.928520885607945,258.12101040468747,274.323223921875,286.43918961796874,15.215518343212873,-6.175353924902345,-2.9756372940429747,7.0911604489257805,-1.014526551611325,-0.8090809793945268
2019-04-08 16:00:00,0.0,0.0,4.42,80.54,4.21,11.97,997.57,0,0,6.8,995.0,287,0.0,0.0,-3.370340434179693,-0.8486311486328071,264.47918559062504,287.107467715625,97968.11944639996,1.0,273.71793083733365,194152.8733696009,99.87430059667967,52.628667437695306,27.16515518505863,258.18398978984374,274.3558445125,286.4591976625,15.462713692382792,-6.197634201171877,-2.911783085156256,7.487277047460938,-1.0053152798828098,-0.7784526722656211
2019-04-08 16:15:00,0.0,0.0,4.23,81.46,4.72,11.28,996.84,0,0,6.5,995.200012,249,1.4,0.0,-3.3073984566894588,-0.8638378258789008,264.4462993320313,287.2293535578125,97963.67545879996,1.0,247.2101112462225,164347.06580480072,99.89033170449218,53.10846857299804,27.390789066259803,258.25526085273435,274.3562925710938,286.4644274109375,15.926409402050762,-6.195357217285159,-2.851607691210944,7.779495240966797,-1.0805988284179664,-0.7875268762206993
2019-04-08 16:30:00,0.0,0.0,4.17,81.33,4.46,6.78,996.9,0,0,6.2,995.299988,273,0.8,0.0,-3.2444564791992243,-0.8790445031249946,264.4134130734375,287.35123939999994,97959.23147119998,1.0,220.70229165511137,134541.25824000058,99.90636281230468,53.58826970830077,27.616422947460972,258.32653191562497,274.3567406296875,286.469657159375,16.390105111718732,-6.19308023339844,-2.791432297265631,8.071713434472658,-1.1558823769531228,-0.7966010801757775
2019-04-08 16:45:00,0.0,0.0,4.22,80.73,4.05,345.31,997.46,0,0,5.8,995.5,196,0.1,0.0,-3.18151450170899,-0.8942511803710884,264.38052681484373,287.47312524218745,97954.78748359995,1.0,194.1944720640002,104735.45067520042,99.9223939201172,54.06807084360351,27.842056828662148,258.39780297851564,274.35718868828127,286.4748869078125,16.853800821386706,-6.190803249511722,-2.7312569033203187,8.363931627978516,-1.2311659254882792,-0.8056752841308555
2019-04-08 17:00:00,0.0,0.0,4.22,80.64,4.42,338.16,997.63,0,0,5.6,995.900024,170,0.0,0.0,-3.1185725242187554,-0.909457857617182,264.34764055625,287.59501108437496,97950.34349599996,1.0,167.68665247288905,74929.6431104003,99.9384250279297,54.54787197890624,28.06769070986332,258.46907404140626,274.357636746875,286.48011665625,17.317496531054676,-6.188526265625004,-2.671081509375006,8.656149821484377,-1.3064494740234358,-0.8147494880859337
2019-04-08 17:15:00,0.0,0.0,4.06,81.15,5.53,348.39,997.48,0,0,5.0,996.5,148,0.0,0.0,-3.006646563916021,-0.9246137919433536,265.29390388437497,286.99212543203123,97976.93152759995,1.0,140.78749020444457,56655.66228480022,99.96441099018556,53.44169167680663,27.427851298065224,258.4151226529297,274.22952001640624,286.40040119375,17.02060593232421,-5.8711761549316455,-2.578870783349616,8.518981245019534,-1.5826867561035132,-0.8206561895019489
2019-04-08 17:30:00,0.0,0.0,3.51,83.69,6.53,354.25,997.59,0,0,4.9,996.5,165,0.5,0.0,-2.894720603613287,-0.939769726269525,266.2401672125,286.3892397796875,98003.51955919998,1.0,113.8883279360001,38381.68145920015,99.99039695244142,52.33551137470701,26.788011886267128,258.3611712644531,274.1014032859375,286.32068573125,16.723715333593738,-5.553826044238287,-2.486660057324225,8.38181266855469,-1.8589240381835903,-0.8265628909179639
2019-04-08 17:45:00,0.0,0.0,2.79,87.7,6.72,358.67,997.89,0,0,5.1,996.400024,210,1.4,0.0,-2.7827946433105524,-0.9549256605956966,267.186430540625,285.7863541273437,98030.10759079998,1.0,86.98916566755562,20107.70063360007,100.01638291469727,51.229331072607394,26.148172474469032,258.30721987597656,273.9732865554688,286.24097026875,16.42682473486327,-5.236475933544928,-2.3944493312988344,8.244644092089848,-2.135161320263668,-0.832469592333979
2019-04-08 18:00:00,0.0,0.0,2.32,90.42,6.16,359.31,998.28,0,0,4.9,996.099976,274,2.1,0.0,-2.670868683007818,-0.970081594921868,268.13269386875,285.183468475,98056.69562239996,1.0,60.09000339911114,1833.7198080000005,100.04236887695312,50.12315077050778,25.508333062670932,258.2532684875,273.845169825,286.16125480625,16.129934136132803,-4.919125822851569,-2.302238605273444,8.107475515625005,-2.4113986023437453,-0.8383762937499941
2019-04-08 18:15:00,0.0,0.0,2.1,91.61,5.6,359.43,998.31,0,0,3.6,996.299988,278,1.9,0.0,-2.6525484722168016,-0.9340390060546804,268.2841131523437,285.2144725914062,98062.66548479996,1.0,47.116639559111135,1421.012275200002,99.9297943892334,50.34316837290036,25.986024128192177,258.2866479421875,273.7997922734375,286.03288012265625,16.274407769433587,-5.166578796191415,-2.296052434814459,8.438319074072272,-2.465509386230464,-0.8074743520996034
2019-04-08 18:30:00,0.0,0.0,2.01,92.11,5.53,1.86,998.16,0,0,3.4,996.099976,273,1.6,0.0,-2.6342282614257853,-0.8979964171874926,268.4355324359375,285.2454767078125,98068.63534719998,1.0,34.14327571911113,1008.3047424000036,99.81721990151368,50.56318597529294,26.463715193713423,258.32002739687505,273.75441472187504,285.9045054390625,16.418881402734367,-5.414031769531261,-2.2898662643554744,8.769162632519539,-2.5196201701171828,-0.7765724104492127
2019-04-08 18:45:00,0.0,0.0,2.0,92.19,5.77,5.21,998.02,0,0,3.4,996.099976,269,1.9,0.0,-2.6159080506347694,-0.8619538283203049,268.5869517195312,285.2764808242188,98074.60520959998,1.0,21.169911879111133,595.5972096000053,99.70464541379395,50.78320357768551,26.941406259234665,258.3534068515625,273.7090371703125,285.7761307554687,16.563355036035148,-5.661484742871107,-2.283680093896489,9.100006190966804,-2.573730954003901,-0.7456704687988219
2019-04-08 19:00:00,0.0,0.0,1.99,92.22,6.0,7.51,998.09,0,0,3.3,996.299988,294,0.6,0.0,-2.597587839843753,-0.8259112394531172,268.738371003125,285.307484940625,98080.57507199998,1.0,8.196548039111129,182.88967680000695,99.59207092607424,51.00322118007809,27.419097324755903,258.38678630625003,273.66365961875,285.647756071875,16.70782866933593,-5.908937716210953,-2.2774939234375045,9.43084974941407,-2.6278417378906203,-0.7147685271484312
2019-04-08 19:15:00,0.0,0.0,1.92,92.49,6.09,9.23,998.14,0,0,3.2,996.200012,297,3.8,0.0,-2.5778434825195324,-0.7805971666992114,269.4588686386719,285.13494337968746,98103.11970339998,1.0,6.147411029333346,137.16725760000523,99.69633312597658,52.05881989809566,28.36928838049322,258.4560770864258,273.50534559453126,285.45873527890626,16.661697337451166,-5.916145423095719,-2.2675311461425807,9.272069506591803,-2.6585380239746046,-0.6825423842285097
2019-04-08 19:30:00,0.0,0.0,1.77,92.94,6.03,10.91,998.1,0,0,3.1,996.099976,251,1.6,0.0,-2.558099125195312,-0.7352830939453057,270.17936627421875,284.96240181875,98125.66433479998,1.0,4.098274019555564,91.44483840000348,99.80059532587892,53.11441861611323,29.319479436230534,258.5253678666016,273.34703157031254,285.26971448593747,16.6155660055664,-5.923353129980486,-2.2575683688476564,9.11328926376954,-2.6892343100585885,-0.6503162413085882
2019-04-08 19:45:00,0.0,0.0,1.58,93.58,5.86,12.32,998.17,0,0,3.0,996.099976,298,1.2,0.0,-2.538354767871091,-0.6899690211914,270.8998639097656,284.7898602578125,98148.20896619996,1.0,2.049137009777782,45.72241920000175,99.90485752578128,54.17001733413079,30.269670491967847,258.59465864677736,273.18871754609376,285.08069369296874,16.569434673681634,-5.9305608368652525,-2.2476055915527327,8.954509020947278,-2.719930596142573,-0.6180900983886668
2019-04-08 20:00:00,0.0,0.0,1.42,94.11,5.64,15.19,998.3,0,0,2.8,996.200012,260,1.2,0.0,-2.5186104105468705,-0.6446549484374943,271.6203615453125,284.617318696875,98170.75359759996,1.0,0.0,0.0,100.0091197256836,55.22561605214836,31.21986154770516,258.66394942695314,273.03040352187503,284.8916729,16.52330334179687,-5.9377685437500185,-2.237642814257809,8.795728778125012,-2.7506268822265567,-0.5858639554687453
2019-04-08 20:15:00,0.0,0.0,1.3,94.61,5.43,16.76,998.35,0,0,3.0,996.299988,303,2.3,0.0,-2.377904559179683,-0.6159942846679634,272.4923898267578,284.3955123734375,98196.78223519996,0.9994694810546876,0.0,0.0,100.03985565368652,56.30715960058585,34.31772039700936,258.69995479501955,272.86671891015624,284.6229002015625,16.22991866499023,-5.8374695630371285,-2.169149017041012,8.528783639257822,-2.859051036572259,-0.5750902552246049
2019-04-08 20:30:00,0.0,0.0,1.22,94.96,5.28,16.48,998.18,0,0,3.1,996.400024,309,0.5,0.0,-2.2371987078124955,-0.5873336208984323,273.36441810820315,284.17370605,98222.81087279996,0.9989389621093748,0.0,0.0,100.07059158168946,57.38870314902333,37.41557924631356,258.7359601630859,272.7030342984375,284.354127503125,15.93653398818359,-5.737170582324239,-2.1006552198242145,8.261838500390635,-2.967475190917961,-0.5643165549804646
2019-04-08 20:45:00,0.0,0.0,1.21,95.03,5.21,16.55,998.07,0,0,3.2,996.599976,349,1.0,0.0,-2.096492856445308,-0.5586729571289014,274.23644638964845,283.9518997265625,98248.83951039996,0.9984084431640624,0.0,0.0,100.1013275096924,58.470246697460816,40.51343809561775,258.7719655311523,272.5393496867188,284.0853548046875,15.643149311376952,-5.636871601611349,-2.032161422607418,7.994893361523445,-3.0758993452636627,-0.5535428547363244
2019-04-08 21:00:00,0.0,0.0,1.28,94.9,5.15,18.18,998.2,0,0,3.2,996.599976,305,1.5,0.0,-1.9557870050781203,-0.5300122933593705,275.10847467109375,283.730093403125,98274.86814799997,0.99787792421875,0.0,0.0,100.13206343769532,59.5517902458983,43.611296944921946,258.8079708992188,272.375665075,283.81658210625,15.349764634570311,-5.536572620898459,-1.963667625390621,7.727948222656256,-3.184323499609365,-0.542769154492184
2019-04-08 21:15:00,0.0,0.0,1.38,94.66,5.12,20.17,998.17,0,0,3.0,996.799988,271,2.6,0.0,-1.9010477637207,-0.60249835795898,275.7172155845703,283.4531198125,98287.13612919996,0.9984084431640624,0.0,0.0,100.07251458127442,60.91117922431627,47.81876753388679,258.8891975109375,272.3579329367187,283.397191003125,15.357128360253906,-5.463848067578142,-1.9058416195312464,7.68045309492188,-3.604592835742178,-0.5984545110351529
2019-04-08 21:30:00,0.0,0.0,1.53,94.16,5.23,21.23,998.13,0,0,2.9,997.0,258,0.5,0.0,-1.84630852236328,-0.6749844225585894,276.3259564980468,283.176146221875,98299.40411039998,0.9989389621093748,0.0,0.0,100.01296572485352,62.27056820273424,52.02623812285162,258.97042412265625,272.3402007984375,282.9777999,15.3644920859375,-5.391123514257824,-1.848015613671872,7.632957967187504,-4.024862171874991,-0.6541398675781219
2019-04-08 21:45:00,0.0,0.0,1.72,93.74,5.46,22.62,998.19,0,0,2.8,996.900024,300,0.9,0.0,-1.791569281005859,-0.7474704871581987,276.9346974115234,282.89917263125,98311.67209159998,0.9994694810546876,0.0,0.0,99.95341686843264,63.62995718115221,56.23370871181647,259.051650734375,272.32246866015623,282.558408796875,15.371855811621092,-5.318398960937508,-1.790189607812498,7.58546283945313,-4.445131508007804,-0.7098252241210908
2019-04-08 22:00:00,0.0,0.0,1.87,93.45,5.72,24.09,998.3,0,0,2.9,997.0,258,1.2,0.0,-1.7368300396484386,-0.8199565517578082,277.54343832499995,282.622199040625,98323.94007279996,1.0,0.0,0.0,99.89386801201172,64.98934615957018,60.44117930078131,259.1328773460938,272.304736521875,282.13901769375,15.379219537304683,-5.24567440761719,-1.7323636019531237,7.537967711718754,-4.865400844140617,-0.7655105806640597
2019-04-08 22:15:00,1.28,0.0,1.97,93.23,5.91,24.9,998.23,0,0,3.0,997.099976,254,1.9,0.0,-1.5876294274902376,-0.9431108045898384,277.1564601507812,281.8100571078125,98313.68163519996,1.0,0.0,0.0,99.36402979206542,65.96217728916002,62.497276814843794,259.29210231601564,272.33330772265623,281.8430658882813,16.00214349575195,-5.546759040820311,-1.5611095523925795,7.488051782226565,-5.20941217387695,-0.8768112757324181
2019-04-08 22:30:00,2.82,0.0,2.07,92.81,5.97,25.91,998.27,2,2,3.1,997.5,261,1.9,0.0,-1.4384288153320366,-1.0662650574218688,276.7694819765625,280.997915175,98303.42319759996,1.0,0.0,0.0,98.83419157211912,66.93500841874987,64.55337432890627,259.4513272859375,272.3618789234375,281.5471140828125,16.62506745419922,-5.847843674023432,-1.3898555028320354,7.438135852734375,-5.553423503613282,-0.9881119708007764
2019-04-08 22:45:00,5.28,0.0,2.18,92.5,5.96,26.86,998.41,6,8,3.3,997.599976,231,0.4,0.1925,-1.2892282031738356,-1.189419310253899,276.38250380234376,280.1857732421875,98293.16475999996,1.0,0.0,0.0,98.30435335217284,67.90783954833972,66.60947184296876,259.6105522558594,272.3904501242187,281.2511622773437,17.24799141264648,-6.148928307226553,-1.218601453271491,7.388219923242184,-5.897434833349615,-1.0994126658691348
2019-04-08 23:00:00,7.52,0.0,2.29,92.18,5.98,28.61,998.57,11,13,3.2,998.0,272,0.1,0.331153,-1.1400275910156346,-1.3125735630859294,275.995525628125,279.373631309375,98282.90632239995,1.0,0.0,0.0,97.77451513222654,68.88067067792957,68.66556935703125,259.76977722578124,272.419021325,280.955210471875,17.870915371093748,-6.450012940429675,-1.047347403710947,7.338303993749995,-6.241446163085947,-1.2107133609374932
2019-04-08 23:15:00,10.6,0.0,2.41,91.77,6.04,30.72,998.79,16,20,3.2,997.900024,247,2.3,0.587754,-1.0572455425293064,-1.4025050545410074,275.89423108203124,279.32006944375,98286.55840999995,1.0,0.0,0.0,97.81738338681636,69.7741365186034,69.2066708783203,259.86923622197264,272.3967330664062,280.7842303,18.39697767880859,-6.96748740458983,-0.9535050410644628,7.055785348828119,-6.174389485742198,-1.285809597167962
2019-04-08 23:30:00,13.52,0.0,2.5,91.47,6.09,33.73,998.85,28,32,3.4,998.099976,236,1.1,0.991703,-0.9744634940429784,-1.4924365459960856,275.7929365359375,279.266507578125,98290.21049759995,1.0,0.0,0.0,97.86025164140622,70.66760235927723,69.74777239960935,259.96869521816404,272.37444480781244,280.613250128125,18.923039986523435,-7.484961868749987,-0.8596626784179786,6.773266703906242,-6.107332808398448,-1.3609058333984303
2019-04-08 23:45:00,20.97,0.0,2.62,91.06,6.08,36.25,998.92,24,29,3.4,998.0,238,2.7,0.899035,-0.8916814455566503,-1.5823680374511635,275.69164198984373,279.2129457125,98293.86258519995,1.0,0.0,0.0,97.90311989599608,71.56106819995105,70.28887392089841,260.0681542143555,272.3521565492187,280.44226995625,19.44910229423828,-8.002436332910143,-0.7658203157714945,6.490748058984366,-6.040276131054698,-1.436002069628899
2019-04-09 00:00:00,24.1,0.0,2.72,90.71,5.99,38.04,998.93,40,46,3.5,998.0,245,1.2,1.475469,-0.8088993970703222,-1.6722995289062417,275.59034744375,279.159383846875,98297.51467279997,1.0,0.0,0.0,97.9459881505859,72.45453404062488,70.82997544218746,260.1676132105469,272.329868290625,280.271289784375,19.97516460195312,-8.519910797070299,-0.6719779531250103,6.208229414062489,-5.973219453710949,-1.511098305859368
2019-04-09 00:15:00,32.06,0.0,2.84,90.24,5.84,39.01,999.03,57,66,3.4,997.700012,272,1.8,2.102242,-0.8389924883300879,-1.7428951693847563,275.4908585164062,278.9816569125,98312.00996639996,1.0,0.0,0.0,98.14673846840816,74.5352937191405,70.82529164587399,260.1972139786133,272.06683606328124,280.1348083757813,19.95821332089843,-8.690794300292957,-0.7193689162109476,6.113068345068347,-5.732653046289074,-1.5904250621581952
2019-04-09 00:30:00,37.24,0.0,2.95,89.87,5.66,39.5,999.12,58,68,3.5,998.0,279,0.6,2.1028990000000003,-0.8690855795898536,-1.813490809863271,275.3913695890625,278.803929978125,98326.50525999998,1.0,0.0,0.0,98.34748878623044,76.61605339765612,70.82060784956052,260.22681474667974,271.8038038359375,279.9983269671875,19.941262039843743,-8.861677803515613,-0.7667598792968848,6.0179072760742045,-5.492086638867199,-1.6697518184570224
2019-04-09 00:45:00,40.06,0.0,3.04,89.6,5.44,40.64,999.13,66,75,3.5,998.099976,275,0.9,2.497469,-0.8991786708496191,-1.8840864503417856,275.2918806617187,278.62620304375,98341.00055359997,1.0,0.0,0.0,98.54823910405273,78.69681307617175,70.81592405324704,260.2564155147461,271.54077160859373,279.86184555859376,19.92431075878905,-9.03256130673827,-0.8141508423828221,5.922746207080062,-5.251520231445324,-1.7490785747558495
2019-04-09 01:00:00,42.07,0.0,3.15,89.25,5.22,41.12,999.23,67,79,3.7,998.400024,265,0.8,2.875305,-0.9292717621093848,-1.9546820908203,275.1923917343749,278.448476109375,98355.49584719996,1.0,0.0,0.0,98.74898942187498,80.77757275468737,70.81124025693357,260.2860162828125,271.27773938125,279.72536415,19.907359477734364,-9.203444809960928,-0.8615418054687594,5.82758513808592,-5.010953824023448,-1.8284053310546768
2019-04-09 01:15:00,48.6,0.0,3.29,88.71,5.06,40.33,999.23,92,100,3.9,998.5,243,0.1,3.538774,-0.9381902163574332,-2.1696531612304555,275.0834224171875,278.283323325,98352.13639059998,1.0,0.0,0.0,98.87184980200192,83.16422197582996,70.93079576845702,260.299237771875,271.19473375078127,279.4907685441406,19.774899876855454,-9.28777609477538,-0.8747730127929796,6.221107707519513,-4.794655238818372,-2.0228959633300665
2019-04-09 01:30:00,53.06,0.0,3.45,87.95,4.98,38.59,999.18,116,125,4.1,998.400024,148,0.0,4.416780999999999,-0.9471086706054814,-2.384624231640611,274.97445309999995,278.118170540625,98348.77693399996,1.0,0.0,0.0,98.99471018212888,85.55087119697257,71.05035127998045,260.3124592609375,271.1117281203125,279.2561729382812,19.642440275976547,-9.372107379589831,-0.8880042201171997,6.614630276953107,-4.578356653613295,-2.2173865956054564
2019-04-09 01:45:00,58.09,0.0,3.64,87.24,4.93,37.94,999.1,97,112,4.4,998.599976,209,2.1,3.927,-0.9560271248535298,-2.5995953020507665,274.8654837828125,277.95301775625,98345.41747739995,1.0,0.0,0.0,99.11757056225584,87.93752041811516,71.16990679150389,260.32568075,271.02872248984374,279.0215773324219,19.50998067509764,-9.45643866440428,-0.9012354274414198,7.0081528463867,-4.362058068408219,-2.411877227880846
2019-04-09 02:00:00,61.23,0.0,3.83,86.66,4.87,37.57,998.97,99,111,4.5,998.700012,182,1.0,4.455172,-0.9649455791015782,-2.814566372460922,274.75651446562495,277.78786497187497,98342.05802079996,1.0,0.0,0.0,99.2404309423828,90.32416963925776,71.28946230302734,260.3389022390625,270.945716859375,278.7869817265625,19.377521074218727,-9.540769949218731,-0.91446663476564,7.401675415820294,-4.145759483203142,-2.606367860156236
